sample_idx,data_model,fit_model,nll,bic,aic,n_params_fit,n_trials,fit_success,rmsse,true_Loss Aversion,est_Loss Aversion,err_Loss Aversion,true_Perception Shape,est_Perception Shape,err_Perception Shape,true_Learning Rate,est_Learning Rate,err_Learning Rate,true_Forgetting Fact,est_Forgetting Fact,err_Forgetting Fact,true_Exploration Weight,est_Exploration Weight,err_Exploration Weight,true_A (Shape),est_A (Shape),err_A (Shape),true_w (Loss Aversion),est_w (Loss Aversion),err_w (Loss Aversion),true_a (Learning Rate),est_a (Learning Rate),err_a (Learning Rate),true_c (Consistency),est_c (Consistency),err_c (Consistency),true_A_rew,est_A_rew,err_A_rew,true_A_pun,est_A_pun,err_A_pun,true_K',est_K',err_K',true_beta_F,est_beta_F,err_beta_F,true_beta_P,est_beta_P,err_beta_P
99,ORLAgent,ORLAgent,16.05900824323188,55.14386741640422,42.11801648646376,5,100,True,0.2186757446267208,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7235180004977049,0.7470940253176903,0.023623271362710863,0.7323399965856373,0.999,0.26719439219876023,1.8886525779480925,0.0,-0.3777305155896185,6.868286110717726,8.61363864580857,0.08726762675454217,-0.14734894010569555,2.448688284661603,0.12980186123836493
100,ORLAgent,Agent,19.36576421339564,61.75737935673174,48.73152842679128,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,ORLAgent,PVLDeltaAgent,21.455768182144876,61.33221710824212,50.91153636428975,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,ORLAgent,ORLAgent,15.056387106721315,53.138625143383095,40.112774213442634,5,100,True,0.19750130874366353,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7235180004977049,0.999,0.27603406763757027,0.7323399965856373,0.6724623198562375,-0.0599976720735469,1.8886525779480925,0.9897218186235655,-0.1797861518649054,6.868286110717726,9.79771658242369,0.14647152358529816,-0.14734894010569555,4.810970936736562,0.24791599384211288
101,ORLAgent,Agent,27.48056462158443,77.98698017310932,64.96112924316887,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,ORLAgent,PVLDeltaAgent,29.105921334439714,76.6325234128318,66.21184266887943,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,ORLAgent,ORLAgent,20.749434269029965,64.5247194680004,51.49886853805993,5,100,True,0.24130568532036933,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7235180004977049,0.9805103017544491,0.25750731588852127,0.7323399965856373,0.9586773104996087,0.22679089570538213,1.8886525779480925,0.0,-0.3777305155896185,6.868286110717726,10.0,0.1565856944641137,-0.14734894010569555,1.4272771882559023,0.07873130641807989
102,ORLAgent,Agent,41.39966141342863,105.82517375679772,92.79932282685726,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,ORLAgent,PVLDeltaAgent,44.49868005657278,107.41804085709794,96.99736011314556,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,ORLAgent,ORLAgent,29.43254141774496,81.89093376543039,68.86508283548991,5,100,True,0.10895990028326531,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9177083199876807,0.999,0.08145458919070074,0.49521743838730414,0.5432043298318171,0.04808305755963222,0.9408951995556986,1.0837430953190779,0.028569579152675863,4.006395642995104,5.383968493427038,0.06887864252159673,-5.764248327599554,-10.0,-0.2117875836200223
103,ORLAgent,Agent,50.559647868681466,124.1451466673034,111.11929573736293,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,ORLAgent,PVLDeltaAgent,50.73968666488605,119.90005407372448,109.4793733297721,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,ORLAgent,ORLAgent,42.23634327062544,107.49853747119134,94.47268654125088,5,100,True,0.1450867929276246,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9177083199876807,0.8330289517918719,-0.08484906632846573,0.49521743838730414,0.27921499785398196,-0.21643531115563344,0.9408951995556986,1.1309572519005082,0.038012410468961935,4.006395642995104,5.407588779290039,0.07005965681474677,-5.764248327599554,-10.0,-0.2117875836200223
104,ORLAgent,Agent,30.48696251564927,83.99977596123901,70.97392503129853,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,ORLAgent,PVLDeltaAgent,37.082309421849374,92.58529958765112,82.16461884369875,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,ORLAgent,ORLAgent,24.617758296911937,72.26136752376433,59.235516593823874,5,100,True,0.09697587655863991,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9177083199876807,0.999,0.08145458919070074,0.49521743838730414,0.6808906747033187,0.18604532696995443,0.9408951995556986,0.7277728953350162,-0.04262446084413647,4.006395642995104,5.215523969699397,0.06045641633521468,-5.764248327599554,-6.111849504611145,-0.017380058850579562
105,ORLAgent,Agent,135.00164855169953,293.02914803333954,280.00329710339906,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,ORLAgent,PVLDeltaAgent,128.70615112533972,275.8329829946318,265.41230225067943,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,ORLAgent,ORLAgent,76.34105923408549,175.70796939811146,162.68211846817098,5,100,True,0.08600543006950914,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9588558960092322,0.999,0.04022455309696177,0.9119988656705849,0.8912936012454925,-0.0207467579409743,0.8501906108986041,0.013251376529838706,-0.1673878468737531,-6.205450031499129,-4.876027829488573,0.06647111010052784,-0.2605925177647741,-1.2604180247942678,-0.049991275351474684
106,ORLAgent,Agent,132.7617016369356,288.5492542038117,275.5234032738712,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,ORLAgent,PVLDeltaAgent,124.10981981729141,266.6403203785352,256.2196396345828,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,ORLAgent,ORLAgent,57.07056301006717,137.1669769500748,124.14112602013434,5,100,True,0.06012894691039277,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9588558960092322,0.9266221218535631,-0.03229837089746401,0.9119988656705849,0.874282322664889,-0.03779212726021626,0.8501906108986041,0.3112046733883845,-0.10779718750204395,-6.205450031499129,-7.1518838361782056,-0.04732169023395381,-0.2605925177647741,0.5752174217148976,0.041790496973983585
107,ORLAgent,Agent,131.6551132407968,286.33607741153406,273.3102264815936,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,ORLAgent,PVLDeltaAgent,121.31606492342166,261.0528105907957,250.63212984684333,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,ORLAgent,ORLAgent,55.09761432901075,133.22107958796198,120.1952286580215,5,100,True,0.2351551607275275,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9588558960092322,0.999,0.04022455309696177,0.9119988656705849,0.999,0.08717548530001518,0.8501906108986041,1.4336864909667395,0.11669917601362707,-6.205450031499129,-8.775533705622971,-0.12850418370619207,-0.2605925177647741,-10.0,-0.4869703741117613
108,ORLAgent,Agent,47.54157770347469,118.10900633688983,105.08315540694937,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,ORLAgent,PVLDeltaAgent,48.85895964712577,116.13860003820392,105.71791929425154,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,ORLAgent,ORLAgent,28.826792193888927,80.67943531771832,67.65358438777785,5,100,True,0.654761501116775,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.845749325372432,0.012993191293621649,-0.8344249840469041,0.9496317012679076,0.7155722260616494,-0.23452853227079984,3.853764778926923,1.1308356655813714,-0.5445858226691103,2.851850865967373,10.0,0.3574074567016313,-9.6772012432111,10.0,0.9838600621605551
109,ORLAgent,Agent,25.840850774764565,74.7075524794696,61.68170154952913,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,ORLAgent,PVLDeltaAgent,31.66332650686027,81.7473337576729,71.32665301372055,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,ORLAgent,ORLAgent,22.459854832545787,67.94556059503203,54.919709665091574,5,100,True,0.3954560435626487,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.845749325372432,0.999,0.153557790207984,0.9496317012679076,0.999,0.04946723319848934,3.853764778926923,0.042090578137701846,-0.7623348401578443,2.851850865967373,3.3745117848497825,0.02613304594412047,-9.6772012432111,-1.333028060721632,0.41720865912447336
110,ORLAgent,Agent,22.755297840024287,68.53644660998904,55.510595680048574,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,ORLAgent,PVLDeltaAgent,32.08707635423482,82.594833452422,72.17415270846963,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,ORLAgent,ORLAgent,30.462751517960527,83.95135396586151,70.92550303592105,5,100,True,0.13374614923208328,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.845749325372432,0.9480475514738177,0.10250323256651876,0.9496317012679076,0.999,0.04946723319848934,3.853764778926923,2.4737542224331888,-0.27600211129874686,2.851850865967373,2.712453175417082,-0.006969884527514547,-9.6772012432111,-10.0,-0.016139937839445027
111,ORLAgent,Agent,132.2696718555576,287.56519464105565,274.5393437111152,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,ORLAgent,PVLDeltaAgent,138.63200298250587,295.6846867089641,285.26400596501173,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,ORLAgent,ORLAgent,129.01180134955882,281.0494536290581,268.02360269911765,5,100,True,0.20831941948318344,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47174831029679287,0.03709060246377731,-0.435528765363743,0.0265168495952487,0.001,-0.02556798556638146,0.49763833329846213,0.21373246893325143,-0.05678117287304214,-1.77827352272503,-4.83909224556476,-0.1530409361419865,-1.9094177347887644,-1.9193292595934666,-0.0004955762402351072
112,ORLAgent,Agent,129.59394683802552,282.2137446059915,269.18789367605103,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,ORLAgent,PVLDeltaAgent,138.61152910409464,295.64373895214163,285.2230582081893,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,ORLAgent,ORLAgent,126.9075835000395,276.84101793001946,263.815167000079,5,100,True,0.13331115086556475,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47174831029679287,0.7590655874397578,0.287893063269504,0.0265168495952487,0.05012929976513719,0.023659769709307107,0.49763833329846213,0.1377006079728261,-0.07198754506512721,-1.77827352272503,-1.6086091149407755,0.00848322038921272,-1.9094177347887644,-1.6541198919188294,0.012764892143496753
113,ORLAgent,Agent,121.11640579942387,265.2586625287882,252.23281159884775,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,ORLAgent,PVLDeltaAgent,138.49725989960982,295.415200543172,284.99451979921963,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,ORLAgent,ORLAgent,117.99789340629822,259.0216377425369,245.99578681259644,5,100,True,0.2753233189337303,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47174831029679287,0.999,0.5283083063158388,0.0265168495952487,0.017376462450714846,-0.009158704553641137,0.49763833329846213,1.0205545252665287,0.1045832383936133,-1.77827352272503,0.04985769455294746,0.09140656086389887,-1.9094177347887644,-7.5849190599635135,-0.28377506625873744
114,ORLAgent,Agent,87.58089165723509,198.18763424441062,185.16178331447017,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,ORLAgent,PVLDeltaAgent,79.17884550415535,176.77837175226307,166.3576910083107,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,ORLAgent,ORLAgent,71.27158942680789,165.56902978355623,152.54317885361579,5,100,True,0.3608184537599589,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3634659349675904,0.999,0.636807680393196,0.5541381418606719,0.8535195286329029,0.2999813494711734,1.2219310516897128,2.331209311343904,0.2218556519308382,0.11688873278751011,0.3100304482183084,0.009657085771539915,3.48467156833755,10.0,0.3257664215831225
115,ORLAgent,Agent,99.61835177708515,222.26255448411075,209.2367035541703,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,ORLAgent,PVLDeltaAgent,92.08807963145095,202.59684000685428,192.1761592629019,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,ORLAgent,ORLAgent,83.59728310067334,190.22041713128715,177.19456620134667,5,100,True,0.2134086157008956,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3634659349675904,0.272728109685426,-0.09091966461138717,0.5541381418606719,0.8140845932404162,0.26046738615204834,1.2219310516897128,2.2855791747981784,0.21272962462169312,0.11688873278751011,-0.18569149933358764,-0.015129011606054888,3.48467156833755,10.0,0.3257664215831225
116,ORLAgent,Agent,103.00579656350189,229.03744405694425,216.01159312700378,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,ORLAgent,PVLDeltaAgent,98.3303104630133,215.08130166997898,204.6606209260266,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,ORLAgent,ORLAgent,93.32691065467519,209.67967223929082,196.65382130935038,5,100,True,0.15234029013286823,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3634659349675904,0.11626767157088455,-0.24769365069810204,0.5541381418606719,0.4399132294086048,-0.11445382009225162,1.2219310516897128,0.3800167963502349,-0.16838285106789558,0.11688873278751011,-1.0450383922150883,-0.05809635625012992,3.48467156833755,1.4989195882882425,-0.09928759900246538
117,ORLAgent,Agent,138.3997624151865,299.8253757603135,286.799524830373,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,ORLAgent,PVLDeltaAgent,134.0559451149578,286.53257097386796,276.1118902299156,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,ORLAgent,ORLAgent,53.614796882232916,130.2554446944063,117.22959376446583,5,100,True,0.16165284246595757,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8054841621352004,0.8805275833563695,0.07519380883884683,0.5164518630061625,0.7034912906439078,0.18741425615004537,1.3892168244963388,0.03895568881806998,-0.27005222713565374,-8.41669729199077,-9.061084284263197,-0.03221934961362134,-2.478262410462955,-5.001252955050798,-0.12614952722939213
118,ORLAgent,Agent,135.4029758020755,293.8318025340915,280.805951604151,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,ORLAgent,PVLDeltaAgent,129.49060052472313,277.4018817933986,266.98120104944627,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,ORLAgent,ORLAgent,40.623516668243546,104.27288426642755,91.24703333648709,5,100,True,0.13621840012514083,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8054841621352004,0.7744037203764235,-0.031142727213203294,0.5164518630061625,0.671993101102705,0.15585294398451155,1.3892168244963388,0.1500159160975332,-0.24784018167976113,-8.41669729199077,-9.19315754345806,-0.03882301257336449,-2.478262410462955,-3.8325550075070276,-0.06771462985220363
119,ORLAgent,Agent,138.00617253943724,299.03819600881496,286.0123450788745,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,ORLAgent,PVLDeltaAgent,134.00662643506973,286.4339336140918,276.01325287013947,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,ORLAgent,ORLAgent,47.54106131798386,118.10797356590818,105.08212263596772,5,100,True,0.10273096315714421,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8054841621352004,0.875406912103094,0.07006287571933227,0.5164518630061625,0.6154498626237694,0.09919639240241174,1.3892168244963388,0.973149366423836,-0.08321349161450056,-8.41669729199077,-10.0,-0.07916513540046148,-2.478262410462955,-5.629637937854561,-0.15756877636958028
120,ORLAgent,Agent,111.26019623655894,245.54624340305833,232.52039247311788,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,ORLAgent,PVLDeltaAgent,115.25953294990131,248.939746643755,238.51906589980263,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,ORLAgent,ORLAgent,69.08253730700466,161.1909255439498,148.1650746140093,5,100,True,0.11687804736788666,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6957207498571765,0.6146707485525599,-0.08121242615693046,0.8893605861339557,0.8993229357573258,0.009982314251873807,0.6624814703449413,0.9867271619106008,0.06484913831313191,-2.275196312157491,-3.4018129810855595,-0.05633083344640342,-5.342588208637351,-10.0,-0.23287058956813245
121,ORLAgent,Agent,121.3051798960659,265.63621072207224,252.6103597921318,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,ORLAgent,PVLDeltaAgent,119.20417402671053,256.82902879737344,246.40834805342107,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,ORLAgent,ORLAgent,82.62693586925053,188.27972266844154,175.25387173850106,5,100,True,0.14329881977538692,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6957207498571765,0.8491704494776477,0.15375721404856843,0.8893605861339557,0.8101037594567898,-0.07941565799315224,0.6624814703449413,1.3317220106192724,0.13384810805486622,-2.275196312157491,-2.7571106709204294,-0.02409571793814691,-5.342588208637351,-10.0,-0.23287058956813245
122,ORLAgent,Agent,111.52123547006701,246.0683218700745,233.04247094013402,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,ORLAgent,PVLDeltaAgent,117.03841378112747,252.49750830620732,242.07682756225495,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,ORLAgent,ORLAgent,79.92844494129959,182.88274081253962,169.85688988259918,5,100,True,0.09804416416476441,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6957207498571765,0.7145921509680501,0.018909219549973544,0.8893605861339557,0.8061203767136843,-0.08340702346720585,0.6624814703449413,1.2192567869337698,0.1113550633177657,-2.275196312157491,-2.734909208910664,-0.022985644837658636,-5.342588208637351,-8.67849651019971,-0.1667954150781179
123,ORLAgent,Agent,109.55470967356639,242.13527027707323,229.10941934713279,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,ORLAgent,PVLDeltaAgent,98.97495690953896,216.3705945630303,205.94991381907792,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,ORLAgent,ORLAgent,92.26081282278457,207.54747657550962,194.52162564556915,5,100,True,0.3472649049575686,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16481874108700095,0.09527001313390819,-0.06968810416141559,0.27348340615686034,0.5373175133939763,0.2643628329029218,4.258058533159678,4.504161823273753,0.049220658022814945,1.326758649700622,3.4351813961390936,0.10542113732192357,4.348298051315059,-10.0,-0.7174149025657529
124,ORLAgent,Agent,121.94078651528426,266.907423960509,253.88157303056852,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,ORLAgent,PVLDeltaAgent,118.73365038177549,255.88798150750335,245.46730076355098,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,ORLAgent,ORLAgent,117.54497373147794,258.11579839289635,245.08994746295588,5,100,True,0.4177466983732535,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16481874108700095,0.007646102180116714,-0.15748761413515455,0.27348340615686034,0.13425066655657766,-0.13951176312653574,4.258058533159678,0.15102512285744527,-0.8214066820604466,1.326758649700622,8.180214860105309,0.34267281052023435,4.348298051315059,0.5450338244318251,-0.19016321134416167
125,ORLAgent,Agent,120.82792548841508,264.6817019067706,251.65585097683015,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,ORLAgent,PVLDeltaAgent,115.73086662344737,249.8824139908471,239.46173324689474,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,ORLAgent,ORLAgent,117.94035754409606,258.9065660181326,245.88071508819212,5,100,True,0.39862857275031105,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16481874108700095,0.10257709516315823,-0.062366378681205134,0.27348340615686034,0.2393177078201052,-0.03423416667009534,4.258058533159678,0.05586798629659417,-0.8404381093726169,1.326758649700622,2.4382955232004413,0.05557684367499096,4.348298051315059,-1.3098695131408948,-0.2829083782227977
126,ORLAgent,Agent,138.25550447011295,299.5368598701664,286.5110089402259,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,ORLAgent,PVLDeltaAgent,127.03855045241959,272.49778164879154,262.0771009048392,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,ORLAgent,ORLAgent,65.99875201729695,155.02335496453435,141.9975040345939,5,100,True,0.12674685366682595,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.980565630446142,0.7556618373412147,-0.22535450210914554,0.9312302281199876,0.999,0.06790558304610464,0.09500560870849856,0.32229250598337084,0.04545737945497445,-5.109986247716073,-7.573755701790677,-0.12318847270373023,2.128068746630918,0.37464562729942724,-0.08767115596657453
127,ORLAgent,Agent,138.64981071850025,300.32547236694097,287.2996214370005,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,ORLAgent,PVLDeltaAgent,117.15147065572889,252.72362205541015,242.30294131145777,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,ORLAgent,ORLAgent,59.96580228682037,142.9574555035812,129.93160457364075,5,100,True,0.13758950839589254,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.980565630446142,0.698537892592154,-0.2825929237013907,0.9312302281199876,0.8244097004471101,-0.10703459686661064,0.09500560870849856,0.1222457696161519,0.005448032181530668,-5.109986247716073,-5.892731752241998,-0.039137275226296266,2.128068746630918,2.9713459925777457,0.04216386229734139
128,ORLAgent,Agent,131.31176056396745,285.6493720578754,272.6235211279349,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,ORLAgent,PVLDeltaAgent,124.78205027752661,267.9847812990056,257.5641005550532,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,ORLAgent,ORLAgent,56.88400765701953,136.79386624397952,123.76801531403906,5,100,True,0.06607732363635466,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.980565630446142,0.999,0.01847131217821445,0.9312302281199876,0.8494759681664299,-0.08191809614584937,0.09500560870849856,0.43744684083610924,0.06848824642552213,-5.109986247716073,-6.321562813608446,-0.06057882829461865,2.128068746630918,3.730425175017581,0.08011782141933317
129,ORLAgent,Agent,31.946939709748925,86.91973034943831,73.89387941949785,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,ORLAgent,PVLDeltaAgent,34.62368549343389,87.66805173082014,77.24737098686778,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,ORLAgent,ORLAgent,24.382952702400374,71.79175633474121,58.76590540480075,5,100,True,0.13524636496957806,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5208268032982702,0.5512626152609168,0.030496805573794143,0.7275810621479489,0.7807701799046429,0.05329570917504408,1.6801591154034403,0.2312094618200755,-0.28978993071667297,4.732271260063561,5.6067468771244,0.04372378085304196,-2.1529745666182487,-1.305051111609269,0.04239617275044899
130,ORLAgent,Agent,26.846625207828815,76.71910134559809,63.69325041565763,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,ORLAgent,PVLDeltaAgent,29.031143381555612,76.48296750706359,66.06228676311122,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,ORLAgent,ORLAgent,24.48452002143014,71.99489097280073,58.96904004286028,5,100,True,0.25599390878322587,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5208268032982702,0.8696905877786064,0.34956291030093806,0.7275810621479489,0.7514488911857846,0.023915660358552793,1.6801591154034403,2.778831397402057,0.2197344563997233,4.732271260063561,3.6977727549909973,-0.05172492525362817,-2.1529745666182487,-10.0,-0.39235127166908756
131,ORLAgent,Agent,22.041750307725092,67.10935154539064,54.083500615450184,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,ORLAgent,PVLDeltaAgent,27.999710583196734,74.42010191034583,63.99942116639347,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,ORLAgent,ORLAgent,16.83550740541464,56.69686574076974,43.67101481082928,5,100,True,0.17797778534276018,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5208268032982702,0.5986068652798883,0.07793593384931666,0.7275810621479489,0.8272159303178284,0.09983453724436817,1.6801591154034403,0.4012018763615288,-0.2557914478083823,4.732271260063561,10.0,0.26338643699682196,-2.1529745666182487,-3.889388779876902,-0.08682071066293266
132,ORLAgent,Agent,47.57433530680021,118.17452154354088,105.14867061360042,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,ORLAgent,PVLDeltaAgent,46.92960544077847,112.2798916255093,101.85921088155693,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
